store_id,product_id,day,daily_sales,stock_level,price,promotion_flag
store_2,prod_9,15,32,20,4.275340879998158,True
store_2,prod_9,16,18,31,12.547790333530857,True
store_2,prod_9,17,34,95,15.48814671773516,False
store_2,prod_9,18,21,96,1.5955107083184676,False
store_2,prod_9,19,2,72,18.75398412000776,True
store_2,prod_9,20,23,52,3.5169424704966046,False
store_2,prod_9,21,19,35,2.6999893333973572,False
store_2,prod_9,22,12,58,19.298788487058246,False
store_2,prod_9,23,31,66,9.502554904290655,False
store_2,prod_9,24,49,69,12.839619221208682,True
store_2,prod_9,25,31,34,5.440118527681909,True
store_2,prod_9,26,4,99,14.559545379130922,False
store_2,prod_9,27,17,68,8.317016336808488,False
store_2,prod_9,28,25,88,3.4150993264734555,False
store_2,prod_9,29,34,48,15.418494553941043,False
store_2,prod_9,30,14,68,2.4996672457298343,True
store_2,prod_10,1,16,42,10.75683946809363,True
store_2,prod_10,2,13,39,12.10352251019969,True
store_2,prod_10,3,38,75,9.966147700725937,True
store_2,prod_10,4,45,52,16.806889292072988,False
store_2,prod_10,5,8,52,18.75626466681534,False
store_2,prod_10,6,16,38,5.528407001931942,True
store_2,prod_10,7,36,53,7.346865419979232,False
store_2,prod_10,8,9,93,15.690186143192218,True
store_2,prod_10,9,26,35,4.208326497973671,True
store_2,prod_10,10,29,99,14.102078245131366,True
store_2,prod_10,11,15,59,2.558204082955565,True
store_2,prod_10,12,48,40,19.344840446460562,False
store_2,prod_10,13,47,36,4.504268621101033,False
store_2,prod_10,14,23,46,15.430882825621937,False
store_2,prod_10,15,8,72,1.4018466436389094,True
store_2,prod_10,16,19,89,6.435708518593952,True
store_2,prod_10,17,0,89,18.424458809926453,True
store_2,prod_10,18,14,45,16.547709679348255,False
store_2,prod_10,19,6,65,16.597465058647003,True
store_2,prod_10,20,23,78,18.212321753458305,False
store_2,prod_10,21,31,36,10.864932517465743,False
store_2,prod_10,22,47,43,18.93156126202827,False
store_2,prod_10,23,26,44,7.1091271679284755,False
store_2,prod_10,24,17,37,18.379196646404086,True
store_2,prod_10,25,34,83,1.7229343878917274,False
store_2,prod_10,26,41,49,3.159274735237669,True
store_2,prod_10,27,42,82,16.90607731970549,True
store_2,prod_10,28,47,38,3.8740214047908426,True
store_2,prod_10,29,42,56,15.369891842625588,False
store_2,prod_10,30,42,45,6.956069837082558,False
store_3,prod_1,1,14,23,14.288310078759977,False
store_3,prod_1,2,22,78,16.234692097634785,True
store_3,prod_1,3,27,85,3.059607081615832,True
store_3,prod_1,4,10,37,4.1942438543567775,False
store_3,prod_1,5,13,93,12.876739501044044,True
store_3,prod_1,6,10,82,13.78024252700901,True
store_3,prod_1,7,38,97,10.601719696518696,True
store_3,prod_1,8,38,44,15.123705015830236,True
store_3,prod_1,9,14,67,16.885499115110335,False
store_3,prod_1,10,43,69,14.8685468664306,True
store_3,prod_1,11,3,97,9.551219237899407,True
store_3,prod_1,12,34,40,3.701446151359681,True
store_3,prod_1,13,7,62,4.031259177080048,False
store_3,prod_1,14,21,97,11.67029564653169,False
store_3,prod_1,15,11,85,7.057529134587089,True
store_3,prod_1,16,28,26,3.0927033754603626,False
store_3,prod_1,17,43,49,16.25125070138441,False
store_3,prod_1,18,5,25,5.879770716778519,False
store_3,prod_1,19,36,43,4.781214593888578,False
store_3,prod_1,20,46,98,14.146619902065249,False
store_3,prod_1,21,23,84,18.49193459750474,False
store_3,prod_1,22,42,47,12.607601362186081,True
store_3,prod_1,23,22,53,10.912524225971447,False
store_3,prod_1,24,34,61,5.912588009164672,False
store_3,prod_1,25,13,43,13.953924457980639,False
store_3,prod_1,26,44,72,8.618436207078684,True
store_3,prod_1,27,35,24,2.991879196913835,False
store_3,prod_1,28,29,91,7.964472560205298,True
store_3,prod_1,29,25,76,15.830881790597859,True
store_3,prod_1,30,39,58,7.967716263282182,False
store_3,prod_2,1,13,72,3.3060665664237736,False
store_3,prod_2,2,41,44,11.992714713307734,False
store_3,prod_2,3,4,86,10.522091897692317,True
store_3,prod_2,4,41,39,4.024022595882767,False
store_3,prod_2,5,10,86,8.423177204918026,True
store_3,prod_2,6,6,53,11.338394037298917,False
store_3,prod_2,7,8,67,8.887957845088899,True
store_3,prod_2,8,47,64,16.150990524891622,False
store_3,prod_2,9,13,44,9.812386668813149,True
store_3,prod_2,10,14,99,7.2271972920264345,False
store_3,prod_2,11,3,38,12.77206926371465,True
store_3,prod_2,12,46,97,5.0937952382388705,False
store_3,prod_2,13,18,49,10.87401559185716,True
store_3,prod_2,14,40,94,18.15752959636342,False
store_3,prod_2,15,5,59,18.090742536829886,True
store_3,prod_2,16,29,21,18.639078487635043,False
store_3,prod_2,17,28,93,12.226459080507176,True
store_3,prod_2,18,7,79,12.5290650206054,False
store_3,prod_2,19,43,38,10.668819848310669,True
store_3,prod_2,20,42,52,9.444378195758475,False
store_3,prod_2,21,4,36,9.210208499236657,True
store_3,prod_2,22,41,28,3.712927096689809,True
store_3,prod_2,23,49,90,14.639541030486642,False
store_3,prod_2,24,19,44,6.582094942432223,False
store_3,prod_2,25,45,43,8.062812707712752,False
store_3,prod_2,26,10,67,9.410442116948229,True
store_3,prod_2,27,34,68,4.1087132861085465,False
store_3,prod_2,28,36,59,7.894450522906966,True
store_3,prod_2,29,43,36,17.884200162893826,False
store_3,prod_2,30,15,28,7.501541709414491,True
store_3,prod_3,1,28,96,11.966546848242869,True
store_3,prod_3,2,4,29,14.015115646600396,True
store_3,prod_3,3,12,84,2.457744589664433,True
store_3,prod_3,4,45,27,4.673445438628992,True
store_3,prod_3,5,40,86,13.969386315844803,False
store_3,prod_3,6,24,68,1.713758361335631,True
store_3,prod_3,7,35,58,9.00871246769552,False
store_3,prod_3,8,38,75,4.1964950030613455,False
store_3,prod_3,9,3,49,13.631541823609147,True
store_3,prod_3,10,12,71,13.368463159152345,True
store_3,prod_3,11,22,87,16.679724666391436,True
store_3,prod_3,12,21,94,14.259423511690741,False
store_3,prod_3,13,28,83,1.1397987628828763,False
store_3,prod_3,14,6,74,15.741573501338406,False
store_3,prod_3,15,47,92,9.705891299792103,True
store_3,prod_3,16,12,74,4.9721044468364575,True
store_3,prod_3,17,23,63,5.564655350821774,True
store_3,prod_3,18,30,47,16.215251071591968,True
store_3,prod_3,19,30,98,2.1420625654895207,False
store_3,prod_3,20,11,92,4.661130799166392,False
store_3,prod_3,21,47,33,4.977619588297877,True
store_3,prod_3,22,20,50,19.007622058610817,False
store_3,prod_3,23,42,73,12.410160595921882,False
store_3,prod_3,24,42,66,9.732680282925601,False
store_3,prod_3,25,31,86,19.844804056808975,True
store_3,prod_3,26,36,27,8.859644948080932,True
store_3,prod_3,27,32,61,9.416069204210721,False
store_3,prod_3,28,26,27,9.37145916712432,False
store_3,prod_3,29,48,83,17.766382635604053,True
store_3,prod_3,30,49,39,19.24414337527367,False
store_3,prod_4,1,18,27,6.977165034867263,True
store_3,prod_4,2,28,50,7.6923885263441605,False
store_3,prod_4,3,16,98,4.783981054344273,False
store_3,prod_4,4,47,31,15.723640973813144,True
store_3,prod_4,5,17,98,10.597195559136122,False
store_3,prod_4,6,43,62,3.608764127690484,False
store_3,prod_4,7,37,73,2.955196678498012,True
store_3,prod_4,8,17,35,15.570129058537688,False
store_3,prod_4,9,25,50,18.884299649229163,False
store_3,prod_4,10,11,89,11.680750322724116,True
store_3,prod_4,11,22,28,19.134032826100402,True
store_3,prod_4,12,15,73,6.108369354601125,False
store_3,prod_4,13,7,39,1.6172453371131343,True
store_3,prod_4,14,36,69,19.989889989849022,False
store_3,prod_4,15,39,52,2.20842729117815,False
store_3,prod_4,16,43,53,1.9422766561816363,False
store_3,prod_4,17,48,81,10.484226831990572,False
store_3,prod_4,18,6,80,8.708574059438007,False
store_3,prod_4,19,19,53,19.65604566066967,False
store_3,prod_4,20,43,49,19.027019456146444,False
store_3,prod_4,21,34,37,17.187415817560993,True
store_3,prod_4,22,48,82,13.501048312887255,False
store_3,prod_4,23,10,89,19.40994354631153,False
store_3,prod_4,24,46,53,15.321595838855995,True
store_3,prod_4,25,39,73,15.242671403367696,False
store_3,prod_4,26,18,86,10.167368150025595,True
store_3,prod_4,27,18,66,4.7019693414519175,False
store_3,prod_4,28,47,37,10.35563342488238,True
store_3,prod_4,29,38,68,6.262137744367587,True
store_3,prod_4,30,9,90,8.805511515781127,True
store_3,prod_5,1,48,55,9.43032749356369,False
store_3,prod_5,2,23,74,1.4909404721802126,True
store_3,prod_5,3,41,90,2.5212046480503463,False
store_3,prod_5,4,23,30,1.6833493680548433,True
store_3,prod_5,5,3,76,6.307558627693305,True
store_3,prod_5,6,41,58,4.9262205129424,True
store_3,prod_5,7,11,53,16.182560769667134,True
store_3,prod_5,8,28,81,17.061269538085806,False
store_3,prod_5,9,38,34,11.204585656211966,False
store_3,prod_5,10,38,87,5.024164847748551,False
store_3,prod_5,11,15,58,2.266536766642816,True
store_3,prod_5,12,20,63,14.97380704335598,True
store_3,prod_5,13,37,27,16.99069373539849,False
store_3,prod_5,14,40,94,18.597666741877905,True
store_3,prod_5,15,25,90,18.580475701069947,True
store_3,prod_5,16,5,48,2.1655336151934925,False
store_3,prod_5,17,18,87,4.581497203115662,True
store_3,prod_5,18,36,80,6.103379725377351,True
store_3,prod_5,19,8,44,14.23088621812758,True
store_3,prod_5,20,5,37,15.128447833651736,True
store_3,prod_5,21,32,84,10.914786630798597,False
store_3,prod_5,22,0,71,5.915396336161447,True
store_3,prod_5,23,13,50,7.959441337923922,True
store_3,prod_5,24,45,55,19.148328049084515,True
store_3,prod_5,25,16,44,8.663921795500713,False
store_3,prod_5,26,4,23,7.7676849257662095,False
store_3,prod_5,27,20,96,13.464025738409076,True
store_3,prod_5,28,24,45,11.68010676984136,False
store_3,prod_5,29,32,33,4.219025639771693,True
store_3,prod_5,30,20,65,14.429268327999598,False
store_3,prod_6,1,19,48,8.039337304130772,False
store_3,prod_6,2,2,38,18.896206157947983,True
store_3,prod_6,3,21,93,13.713928955162165,False
store_3,prod_6,4,48,32,1.9338194165583638,False
store_3,prod_6,5,12,46,7.768747997471822,False
store_3,prod_6,6,23,86,8.296362405334204,True
store_3,prod_6,7,48,67,18.272188315037898,False
store_3,prod_6,8,27,63,18.49437257003994,True
store_3,prod_6,9,39,68,11.463119337942288,True
store_3,prod_6,10,19,83,16.33503338607074,True
store_3,prod_6,11,33,93,5.909460309537032,False
store_3,prod_6,12,5,95,6.858690311847776,True
store_3,prod_6,13,26,77,12.503445220801504,True
store_3,prod_6,14,5,84,2.935098037705272,False
store_3,prod_6,15,40,44,8.054147489602482,False
store_3,prod_6,16,7,70,6.808340580399283,False
store_3,prod_6,17,5,84,16.548852186509116,False
store_3,prod_6,18,11,57,14.164690126236392,False
store_3,prod_6,19,49,58,9.324121369632609,False
store_3,prod_6,20,30,52,18.66604272997956,True
store_3,prod_6,21,23,92,18.230464969456882,True
store_3,prod_6,22,40,29,9.546275823384144,False
store_3,prod_6,23,14,22,12.437645706514596,False
store_3,prod_6,24,2,75,6.0857003066916535,True
store_3,prod_6,25,44,29,4.601554662201869,True
store_3,prod_6,26,49,90,4.762057575843516,False
store_3,prod_6,27,40,21,5.54802689049888,False
store_3,prod_6,28,42,45,3.8457655019371506,False
store_3,prod_6,29,41,24,6.627358545620972,False
store_3,prod_6,30,0,21,8.373111010958183,True
store_3,prod_7,1,22,40,15.378995235145544,True
store_3,prod_7,2,11,41,8.49647145634609,True
store_3,prod_7,3,29,43,16.346345011837084,True
store_3,prod_7,4,10,43,16.782079529035695,True
store_3,prod_7,5,12,99,13.041882410198465,False
store_3,prod_7,6,25,85,11.024012826081657,False
store_3,prod_7,7,0,94,17.423656756693557,True
store_3,prod_7,8,28,56,11.061880933540822,False
store_3,prod_7,9,38,61,7.682486541217358,True
store_3,prod_7,10,2,29,16.012496100796056,False
store_3,prod_7,11,11,66,6.3874122072833055,False
store_3,prod_7,12,31,61,15.076780927717724,True
store_3,prod_7,13,0,75,12.59082356369728,False
store_3,prod_7,14,1,49,1.472330802400089,True
store_3,prod_7,15,26,28,8.721719449218913,False
store_3,prod_7,16,48,20,18.66851349976763,True
store_3,prod_7,17,18,59,7.445509470048473,True
store_3,prod_7,18,40,41,5.147190776848381,False
store_3,prod_7,19,42,58,8.88703636024372,True
store_3,prod_7,20,47,26,9.903434392308686,False
store_3,prod_7,21,0,56,17.88824686947497,False
store_3,prod_7,22,36,83,2.703392393477901,False
store_3,prod_7,23,7,80,11.444007659474988,False
store_3,prod_7,24,29,39,1.0780178550515207,True
store_3,prod_7,25,9,43,3.945164680918337,True
store_3,prod_7,26,3,96,18.931708286551505,False
store_3,prod_7,27,23,85,3.714072244246551,False
store_3,prod_7,28,18,92,11.833557100196284,True
store_3,prod_7,29,38,29,19.89672087700597,True
store_3,prod_7,30,8,79,15.204345433889406,True
store_3,prod_8,1,4,41,10.848055726154477,True
store_3,prod_8,2,6,75,1.0271385185043576,True
store_3,prod_8,3,26,25,11.873988526971454,True
store_3,prod_8,4,8,79,2.200577306215808,True
store_3,prod_8,5,5,56,6.418545324190909,True
store_3,prod_8,6,28,77,19.526656224445944,False
store_3,prod_8,7,14,27,7.236846696269404,False
store_3,prod_8,8,20,47,16.327031240508013,False
store_3,prod_8,9,21,95,9.166793892747048,False
store_3,prod_8,10,37,61,1.2854282976307596,True
store_3,prod_8,11,17,29,2.0401546629323075,False
store_3,prod_8,12,0,58,11.49410845011128,True
store_3,prod_8,13,3,79,14.855564732853793,False
store_3,prod_8,14,22,53,16.296774159190996,False
store_3,prod_8,15,32,80,7.326175673056946,False
store_3,prod_8,16,0,96,7.021347262552342,False
store_3,prod_8,17,14,47,19.27061740283449,False
store_3,prod_8,18,44,36,11.009526154957854,True
store_3,prod_8,19,13,30,12.929412694039927,False
store_3,prod_8,20,34,80,9.23176771387153,True
store_3,prod_8,21,16,92,9.100047585823326,True
store_3,prod_8,22,12,78,4.413482350900074,False
store_3,prod_8,23,29,36,13.66399080392229,False
store_3,prod_8,24,8,21,3.4867416325179432,False
store_3,prod_8,25,35,73,18.779235968966457,True
store_3,prod_8,26,8,95,10.886148897636328,True
store_3,prod_8,27,9,41,5.090111869930851,False
store_3,prod_8,28,29,85,10.834389836022346,False
store_3,prod_8,29,11,20,8.695020873163418,False
store_3,prod_8,30,49,32,8.364867878846727,False
store_3,prod_9,1,7,93,18.178159549110596,False
store_3,prod_9,2,18,57,12.763306600887228,True
store_3,prod_9,3,42,39,12.126479188950636,False
store_3,prod_9,4,49,93,15.159588237276383,False
store_3,prod_9,5,8,50,8.90941364234274,False
store_3,prod_9,6,5,97,17.246489333424073,True
store_3,prod_9,7,47,36,14.106650165055111,True
store_3,prod_9,8,48,89,7.21312860142594,True
store_3,prod_9,9,15,49,19.849420527235768,True
store_3,prod_9,10,6,45,5.296880396240249,True
store_3,prod_9,11,18,50,2.476535949442784,True
store_3,prod_9,12,35,42,14.587598759412337,True
store_3,prod_9,13,1,85,11.983369938235839,False
store_3,prod_9,14,12,54,9.122643594260342,True
store_3,prod_9,15,20,51,7.464236894573884,False
store_3,prod_9,16,40,85,4.432097260884991,False
store_3,prod_9,17,39,47,1.5660195766198215,True
store_3,prod_9,18,40,93,7.112041005324879,True
store_3,prod_9,19,9,66,18.702897070322667,False
store_3,prod_9,20,11,64,16.9976870331063,True
store_3,prod_9,21,1,94,9.751068463198665,True
store_3,prod_9,22,28,37,16.86308913892344,False
store_3,prod_9,23,33,68,18.028488733776527,False
store_3,prod_9,24,39,61,16.229249753662433,False
store_3,prod_9,25,29,44,5.3646093899814025,True
store_3,prod_9,26,7,27,13.22402477632545,True
store_3,prod_9,27,43,36,16.222117276328014,True
store_3,prod_9,28,29,40,2.324123237872273,False
store_3,prod_9,29,10,39,5.091826374237561,True
store_3,prod_9,30,45,94,15.346147881507473,False
store_3,prod_10,1,26,63,12.69160897194291,True
store_3,prod_10,2,29,63,17.45444062293187,True
store_3,prod_10,3,20,71,11.75188349693342,False
store_3,prod_10,4,10,96,13.467401688231053,False
store_3,prod_10,5,11,92,14.26334038166463,False
store_3,prod_10,6,25,96,10.720221602284434,False
store_3,prod_10,7,18,96,1.9376417102510042,False
store_3,prod_10,8,1,29,15.38659327395742,True
store_3,prod_10,9,8,33,13.787155159484863,False
store_3,prod_10,10,14,52,15.50260332794835,False
store_3,prod_10,11,12,81,17.767406996294593,False
store_3,prod_10,12,15,85,5.615961872053835,True
store_3,prod_10,13,7,22,9.89469689554398,False
store_3,prod_10,14,15,97,11.274546994710315,True
store_3,prod_10,15,48,82,8.12688870104865,True
store_3,prod_10,16,32,49,19.12036890334245,True
store_3,prod_10,17,17,42,17.008535527838443,True
store_3,prod_10,18,44,81,8.872213266383945,True
store_3,prod_10,19,41,65,11.964216859288351,False
store_3,prod_10,20,43,94,4.181939320450807,False
store_3,prod_10,21,24,71,15.653618406630383,True
store_3,prod_10,22,18,85,10.665146873858143,True
store_3,prod_10,23,7,44,16.86417872599022,False
store_3,prod_10,24,22,24,9.159510044495349,True
store_3,prod_10,25,7,35,8.010764640497374,True
store_3,prod_10,26,14,84,5.559029170748995,False
store_3,prod_10,27,13,55,12.015005183855667,True
store_3,prod_10,28,17,86,14.409421969702713,True
store_3,prod_10,29,46,84,1.7371896398488618,True
store_3,prod_10,30,10,24,15.568598770428379,True
store_4,prod_1,1,28,34,11.13753423751801,True
store_4,prod_1,2,11,49,4.956404363556074,True
store_4,prod_1,3,8,60,6.31380327438242,False
store_4,prod_1,4,22,42,1.4000978875700807,False
store_4,prod_1,5,8,32,2.492188613063175,True
store_4,prod_1,6,16,57,15.060338203006044,False
store_4,prod_1,7,8,32,12.472258498031314,True
store_4,prod_1,8,14,62,14.921303493545334,False
store_4,prod_1,9,32,43,3.892336064420469,False
store_4,prod_1,10,40,29,5.928595037235223,False
store_4,prod_1,11,40,94,16.886253695355812,False
store_4,prod_1,12,29,82,13.608869694578694,False
store_4,prod_1,13,20,44,10.609683843515008,True
store_4,prod_1,14,49,81,2.4882140478351507,True
store_4,prod_1,15,31,68,16.110469131906,True
store_4,prod_1,16,24,78,17.686796886914586,True
store_4,prod_1,17,40,38,10.192141035073131,False
store_4,prod_1,18,29,69,17.86892052926472,False
store_4,prod_1,19,13,20,8.675549382758588,True
store_4,prod_1,20,15,98,10.88437929295871,False
store_4,prod_1,21,15,33,13.042142543861848,True
store_4,prod_1,22,14,91,10.453755584385792,True
store_4,prod_1,23,9,91,9.216306167613556,False
store_4,prod_1,24,13,82,5.207566936091656,True
store_4,prod_1,25,0,87,11.905528325603097,False
store_4,prod_1,26,32,83,15.537025241029486,True
store_4,prod_1,27,12,85,13.313940417960357,False
store_4,prod_1,28,44,30,12.753117832370192,True
store_4,prod_1,29,9,60,19.89728955721686,True
store_4,prod_1,30,27,84,3.4149496616440675,False
store_4,prod_2,1,9,82,7.082092679112122,True
store_4,prod_2,2,17,66,5.496029497930168,True
store_4,prod_2,3,5,95,4.826582953083861,False
store_4,prod_2,4,9,73,5.971755966112623,True
store_4,prod_2,5,6,77,13.617912751809929,False
store_4,prod_2,6,47,58,14.755794120478138,True
store_4,prod_2,7,2,62,4.634270049710544,False
store_4,prod_2,8,36,75,6.909696677946402,True
store_4,prod_2,9,8,42,18.241800350582086,True
store_4,prod_2,10,39,63,15.901316484136814,True
store_4,prod_2,11,25,52,2.3387528756722076,True
store_4,prod_2,12,49,90,18.320233328316405,False
store_4,prod_2,13,5,49,4.08148407574967,False
store_4,prod_2,14,21,76,4.751527524731502,True
store_4,prod_2,15,6,28,3.3993859791068104,True
store_4,prod_2,16,34,40,15.718785806454168,False
store_4,prod_2,17,33,54,12.895863937753887,False
store_4,prod_2,18,5,51,15.629498745925417,True
store_4,prod_2,19,27,83,12.102074903491472,True
store_4,prod_2,20,42,34,14.887632682727634,True
store_4,prod_2,21,36,57,8.807725194292406,False
store_4,prod_2,22,8,72,17.33520830801627,False
store_4,prod_2,23,13,77,5.59352564211395,True
store_4,prod_2,24,42,95,7.579054789160221,True
store_4,prod_2,25,26,43,10.045077340870174,False
store_4,prod_2,26,45,48,5.438870509322764,False
store_4,prod_2,27,44,80,6.981296119490798,False
store_4,prod_2,28,9,44,18.522243044942343,True
store_4,prod_2,29,1,68,5.840584140243781,False
store_4,prod_2,30,34,46,10.241695675187385,False
store_4,prod_3,1,0,80,16.385637674047985,True
store_4,prod_3,2,3,60,5.26662991610903,True
store_4,prod_3,3,7,57,18.998831085502278,False
store_4,prod_3,4,46,29,2.57202776625436,True
store_4,prod_3,5,40,49,10.323192572612696,True
store_4,prod_3,6,6,50,8.986332879205008,True
store_4,prod_3,7,23,42,6.076988014235408,False
store_4,prod_3,8,5,57,15.851073463420999,True
store_4,prod_3,9,10,88,14.579344011262895,False
store_4,prod_3,10,6,66,18.975436743307796,False
store_4,prod_3,11,12,30,11.274392535859771,False
store_4,prod_3,12,21,43,17.310934799366997,False
store_4,prod_3,13,3,65,7.520303286938388,True
store_4,prod_3,14,15,52,9.405481074215679,False
store_4,prod_3,15,9,92,17.864558260385145,False
store_4,prod_3,16,2,74,4.126984749556554,True
store_4,prod_3,17,14,21,16.569129219736936,False
store_4,prod_3,18,47,90,12.39782997300272,False
store_4,prod_3,19,26,56,1.8941627596620005,True
store_4,prod_3,20,38,82,11.172046580129493,True
store_4,prod_3,21,3,48,9.364212798867138,True
store_4,prod_3,22,49,30,7.092592339992213,False
store_4,prod_3,23,16,55,19.660568504286857,False
store_4,prod_3,24,47,40,9.44511958157803,True
store_4,prod_3,25,10,89,16.523009186454985,False
store_4,prod_3,26,12,75,15.152441810859312,True
store_4,prod_3,27,46,97,9.467137215621076,False
store_4,prod_3,28,4,77,19.31440422939058,False
store_4,prod_3,29,6,61,9.17334226044195,False
store_4,prod_3,30,16,49,9.200102253232675,True
store_4,prod_4,1,0,84,12.514262806785544,False
store_4,prod_4,2,24,45,2.9866944303324887,False
store_4,prod_4,3,32,60,10.577331515220063,True
store_4,prod_4,4,47,91,19.04675490424095,False
store_4,prod_4,5,0,31,14.725096645023172,False
store_4,prod_4,6,5,84,10.362845571434159,False
store_4,prod_4,7,41,22,4.01188444652078,False
store_4,prod_4,8,42,48,19.35828878841059,True
store_4,prod_4,9,16,79,6.565578864659335,True
store_4,prod_4,10,16,68,1.7711285305592066,False
store_4,prod_4,11,49,22,14.564117734535362,False
store_4,prod_4,12,3,69,3.8776948256078754,False
store_4,prod_4,13,14,52,6.76233949524346,True
store_4,prod_4,14,19,43,19.797640766798743,False
store_4,prod_4,15,15,84,7.093928754548788,True
store_4,prod_4,16,21,95,11.109649654822215,True
store_4,prod_4,17,27,80,4.949030706973332,True
store_4,prod_4,18,26,93,13.570230253226043,True
store_4,prod_4,19,26,31,11.896343513928556,False
store_4,prod_4,20,31,72,2.5334606296857336,True
store_4,prod_4,21,9,99,1.9458390289378316,True
store_4,prod_4,22,24,50,3.7104326779900796,False
store_4,prod_4,23,35,73,14.183403504239497,True
store_4,prod_4,24,16,94,6.087711977478232,True
store_4,prod_4,25,37,41,13.835115003781077,False
store_4,prod_4,26,26,56,13.269426552964813,True
store_4,prod_4,27,3,99,11.344765310834203,False
store_4,prod_4,28,35,38,19.713653060388342,True
store_4,prod_4,29,25,41,14.413817656277875,True
store_4,prod_4,30,27,84,13.440643558439676,True
store_4,prod_5,1,36,85,10.12256385312909,False
store_4,prod_5,2,20,80,17.257229618753986,True
store_4,prod_5,3,15,35,14.187374337088704,False
store_4,prod_5,4,43,91,2.8904282974321247,False
store_4,prod_5,5,12,76,5.997490879112897,False
store_4,prod_5,6,2,49,8.652925146883405,True
store_4,prod_5,7,6,28,13.99365808210282,False
store_4,prod_5,8,39,80,11.661854036268313,False
store_4,prod_5,9,49,94,6.374832285940938,False
store_4,prod_5,10,15,30,6.438921672280481,False
store_4,prod_5,11,6,50,1.4692486560361144,False
store_4,prod_5,12,45,66,11.6398797578076,True
store_4,prod_5,13,42,99,4.087469894014387,True
store_4,prod_5,14,25,25,14.103131873519215,True
store_4,prod_5,15,49,31,11.875746793387538,False
store_4,prod_5,16,4,78,13.722613874212835,False
store_4,prod_5,17,23,74,2.3524244900436386,True
store_4,prod_5,18,25,87,9.487085713148634,False
store_4,prod_5,19,0,40,6.791925215869072,False
store_4,prod_5,20,17,62,6.790457343149189,True
store_4,prod_5,21,48,63,3.2074309108276933,False
store_4,prod_5,22,39,98,14.111431729587157,False
store_4,prod_5,23,27,72,3.8211804771004036,True
store_4,prod_5,24,3,98,2.9117795672292117,True
store_4,prod_5,25,9,66,17.869585705175275,True
store_4,prod_5,26,17,20,9.741949904596071,True
store_4,prod_5,27,30,78,1.4378946797255407,True
store_4,prod_5,28,2,56,17.35540639104801,True
store_4,prod_5,29,32,80,18.324610279098113,False
store_4,prod_5,30,3,33,15.318592498081756,True
store_4,prod_6,1,21,67,14.451008707322591,True
store_4,prod_6,2,40,42,4.196010756237291,True
store_4,prod_6,3,42,45,9.305813995855658,True
store_4,prod_6,4,37,30,17.55533825446537,True
store_4,prod_6,5,2,84,19.253580281726528,False
store_4,prod_6,6,18,65,10.109644584845547,False
store_4,prod_6,7,48,76,1.7623677849591803,False
store_4,prod_6,8,15,96,17.501046872852623,False
store_4,prod_6,9,37,58,7.348717425293382,True
store_4,prod_6,10,4,89,6.86091503907104,True
store_4,prod_6,11,24,65,14.277839738474624,False
store_4,prod_6,12,9,93,11.339479830559233,True
store_4,prod_6,13,2,78,7.516363874301486,False
store_4,prod_6,14,48,47,2.54013171367446,True
store_4,prod_6,15,31,32,13.894541782711045,True
store_4,prod_6,16,4,86,17.791478293702607,True
store_4,prod_6,17,23,82,8.548534565972208,True
store_4,prod_6,18,22,49,6.162442858227766,False
store_4,prod_6,19,6,88,17.474519946010048,True
store_4,prod_6,20,7,98,11.314684514855298,False
store_4,prod_6,21,4,52,6.248539890839727,False
store_4,prod_6,22,33,45,13.947742193080167,True
store_4,prod_6,23,25,52,18.67852341035559,False
store_4,prod_6,24,15,40,10.383134718453904,False
store_4,prod_6,25,25,81,7.416663746682125,False
store_4,prod_6,26,11,84,15.952540188242816,True
store_4,prod_6,27,25,28,13.497986820687537,False
store_4,prod_6,28,23,97,15.998207186467964,False
store_4,prod_6,29,32,43,17.073339865872132,False
store_4,prod_6,30,6,40,3.266161768755125,True
store_4,prod_7,1,21,94,9.667016081276627,False
store_4,prod_7,2,20,58,4.719174561415141,False
store_4,prod_7,3,41,28,6.555886593800712,True
store_4,prod_7,4,1,38,12.227405763717309,False
store_4,prod_7,5,40,89,9.720424643241627,True
store_4,prod_7,6,37,87,16.76323230170564,True
store_4,prod_7,7,22,70,11.880973501277099,False
store_4,prod_7,8,35,83,9.832240835452144,True
store_4,prod_7,9,36,46,10.650050904064237,False
store_4,prod_7,10,25,56,3.1543548154988783,True
store_4,prod_7,11,30,74,8.459167256861114,True
store_4,prod_7,12,23,91,2.0479752214339237,False
store_4,prod_7,13,21,38,19.076531077203896,False
store_4,prod_7,14,13,52,15.17996243881246,False
store_4,prod_7,15,3,62,18.416218951184405,False
store_4,prod_7,16,32,38,8.492481780662622,True
store_4,prod_7,17,8,92,14.407527343604984,False
store_4,prod_7,18,44,27,5.219561575970807,True
store_4,prod_7,19,32,20,9.442691725852406,True
store_4,prod_7,20,4,78,17.153266958895905,True
store_4,prod_7,21,17,84,19.814228157686404,True
store_4,prod_7,22,7,22,5.3949694629835765,False
store_4,prod_7,23,4,74,13.692369597738638,False
store_4,prod_7,24,49,52,18.37439286025943,True
store_4,prod_7,25,38,35,15.659824795060697,True
store_4,prod_7,26,37,60,5.012956913171082,True
store_4,prod_7,27,47,51,8.546550840025448,True
store_4,prod_7,28,15,71,13.132330820636355,False
store_4,prod_7,29,16,83,19.270993875880833,True
store_4,prod_7,30,7,75,11.751398397632771,True
