store_id,product_id,product_name,category,brain_diet_flag,shelf_life_days,daily_sales,starting_inventory,end_inventory,wasted_units,waste_percentage,date,store_location
3,40,Agree,Peace,True,3,179,194,15,0,0.0,2025-10-03,"(Decimal('-56.7389545'), Decimal('50.759987'))"
3,40,Stage,Piece,False,7,103,184,81,0,0.0,2025-10-03,"(Decimal('40.0045505'), Decimal('55.563210'))"
3,40,Address,Write,False,1,67,209,142,0,0.0,2025-10-01,"(Decimal('30.3888585'), Decimal('30.994188'))"
3,40,Figure,Game,True,5,76,251,175,0,0.0,2025-10-01,"(Decimal('-24.900292'), Decimal('-7.930570'))"
3,40,Whole,Summer,False,5,108,227,119,0,0.0,2025-10-01,"(Decimal('5.273522'), Decimal('125.443866'))"
3,40,Ball,Throw,True,4,78,279,201,0,0.0,2025-10-03,"(Decimal('-12.173251'), Decimal('-113.178833'))"
3,40,Body,Federal,True,6,107,275,168,0,0.0,2025-10-03,"(Decimal('-39.064735'), Decimal('-132.951394'))"
3,40,Do,While,False,4,141,126,-15,0,0.0,2025-10-03,"(Decimal('-37.8042395'), Decimal('123.584022'))"
3,40,Course,Purpose,True,4,62,116,54,0,0.0,2025-10-02,"(Decimal('45.7281055'), Decimal('-26.028712'))"
3,40,Score,Order,True,3,144,113,-31,0,0.0,2025-10-01,"(Decimal('65.4013435'), Decimal('138.324384'))"
3,40,Travel,Operation,True,3,181,263,82,0,0.0,2025-10-03,"(Decimal('83.434065'), Decimal('-111.757108'))"
3,40,Relationship,Paper,False,2,77,217,140,0,0.0,2025-10-03,"(Decimal('-66.4004935'), Decimal('-49.858805'))"
3,40,National,Nor,False,6,164,233,69,0,0.0,2025-10-01,"(Decimal('75.782625'), Decimal('89.639824'))"
3,40,Together,Bag,False,9,84,240,156,0,0.0,2025-10-01,"(Decimal('80.6321875'), Decimal('23.606622'))"
3,40,Wait,Writer,True,4,81,231,150,0,0.0,2025-10-02,"(Decimal('-36.8925215'), Decimal('-71.136334'))"
3,40,Food,Message,False,8,128,108,-20,0,0.0,2025-10-03,"(Decimal('-78.936483'), Decimal('46.472956'))"
3,40,Environment,How,False,4,116,113,-3,0,0.0,2025-10-01,"(Decimal('-71.6971025'), Decimal('-57.413501'))"
3,40,Special,And,True,1,73,290,217,0,0.0,2025-10-02,"(Decimal('-86.4866765'), Decimal('157.144970'))"
3,40,Officer,Sit,False,3,188,242,54,0,0.0,2025-10-03,"(Decimal('29.5860865'), Decimal('85.192804'))"
3,41,Often,Indeed,True,3,120,108,-12,0,0.0,2025-10-01,"(Decimal('-69.130144'), Decimal('121.727196'))"
3,41,Law,Natural,True,7,199,112,-87,0,0.0,2025-10-03,"(Decimal('20.227989'), Decimal('-26.313674'))"
3,41,Want,Off,False,8,56,281,225,0,0.0,2025-10-02,"(Decimal('8.2549975'), Decimal('-178.061200'))"
3,41,Skin,A,False,2,94,296,202,0,0.0,2025-10-03,"(Decimal('71.697713'), Decimal('88.611217'))"
3,41,None,Ready,False,1,131,193,62,0,0.0,2025-10-02,"(Decimal('83.776025'), Decimal('139.216448'))"
3,41,Boy,Improve,True,6,91,151,60,0,0.0,2025-10-02,"(Decimal('6.969166'), Decimal('147.066557'))"
3,41,Parent,But,True,1,194,212,18,0,0.0,2025-10-03,"(Decimal('84.559170'), Decimal('152.114647'))"
3,41,Camera,White,False,5,139,175,36,0,0.0,2025-10-03,"(Decimal('-69.4656325'), Decimal('168.857234'))"
3,41,Which,Minute,True,5,154,236,82,0,0.0,2025-10-01,"(Decimal('19.7284785'), Decimal('-135.806704'))"
3,41,Seem,Health,False,1,132,199,67,0,0.0,2025-10-03,"(Decimal('42.119022'), Decimal('96.082760'))"
3,41,Direction,Amount,True,6,141,208,67,0,0.0,2025-10-03,"(Decimal('78.884972'), Decimal('53.753419'))"
3,41,Wear,Difficult,True,6,146,228,82,0,0.0,2025-10-02,"(Decimal('-88.303399'), Decimal('40.400178'))"
3,41,Official,Box,True,2,71,245,174,0,0.0,2025-10-01,"(Decimal('46.338796'), Decimal('84.187354'))"
3,41,Say,Big,True,6,59,100,41,0,0.0,2025-10-01,"(Decimal('-71.191955'), Decimal('-167.686559'))"
3,41,Herself,Probably,True,9,80,242,162,0,0.0,2025-10-01,"(Decimal('35.8524885'), Decimal('-166.181165'))"
3,41,Than,Minute,True,8,140,270,130,0,0.0,2025-10-03,"(Decimal('-24.5238535'), Decimal('45.194333'))"
3,41,Food,Mind,False,9,73,107,34,0,0.0,2025-10-01,"(Decimal('11.0149555'), Decimal('147.045622'))"
3,41,Put,Discuss,True,9,51,114,63,0,0.0,2025-10-02,"(Decimal('-21.8114135'), Decimal('58.519290'))"
3,41,Since,Sure,True,9,53,147,94,0,0.0,2025-10-03,"(Decimal('16.4290015'), Decimal('9.795605'))"
3,41,White,Field,False,1,86,159,73,0,0.0,2025-10-01,"(Decimal('6.8191985'), Decimal('156.358425'))"
3,41,Worker,View,True,2,70,188,118,0,0.0,2025-10-02,"(Decimal('-51.9234615'), Decimal('-104.414512'))"
3,41,If,Visit,True,3,117,265,148,0,0.0,2025-10-03,"(Decimal('16.727981'), Decimal('-41.846686'))"
3,41,Maintain,Nation,False,5,96,201,105,0,0.0,2025-10-03,"(Decimal('-48.889623'), Decimal('-13.435677'))"
3,41,Class,New,True,3,127,187,60,0,0.0,2025-10-03,"(Decimal('-80.7677185'), Decimal('-128.027725'))"
3,41,Should,Condition,True,2,176,252,76,0,0.0,2025-10-02,"(Decimal('-82.657011'), Decimal('-24.549490'))"
3,41,Indicate,Author,False,7,99,157,58,0,0.0,2025-10-01,"(Decimal('32.833364'), Decimal('56.486633'))"
3,41,Local,Week,True,4,150,221,71,0,0.0,2025-10-02,"(Decimal('-14.337312'), Decimal('146.186161'))"
3,41,Subject,Lay,True,5,122,207,85,0,0.0,2025-10-03,"(Decimal('86.976845'), Decimal('-143.498080'))"
3,41,Loss,Even,True,6,59,182,123,0,0.0,2025-10-03,"(Decimal('-6.991375'), Decimal('50.060785'))"
3,41,Wait,Sign,True,9,137,211,74,0,0.0,2025-10-01,"(Decimal('49.444729'), Decimal('96.610921'))"
3,42,Individual,State,True,5,67,299,232,0,0.0,2025-10-03,"(Decimal('-16.8450725'), Decimal('-32.510405'))"
3,42,State,Wear,True,8,104,141,37,0,0.0,2025-10-01,"(Decimal('11.667161'), Decimal('33.096664'))"
3,42,Left,Language,False,6,165,274,109,0,0.0,2025-10-03,"(Decimal('16.0643645'), Decimal('120.023751'))"
3,42,Customer,Other,False,5,196,197,1,0,0.0,2025-10-01,"(Decimal('34.0338675'), Decimal('21.883380'))"
3,42,Fear,Consumer,True,7,116,156,40,0,0.0,2025-10-03,"(Decimal('51.456338'), Decimal('131.532518'))"
3,42,Town,Majority,False,7,51,241,190,0,0.0,2025-10-03,"(Decimal('68.536605'), Decimal('124.869995'))"
3,42,Over,City,True,3,192,245,53,0,0.0,2025-10-02,"(Decimal('25.6262545'), Decimal('-154.427318'))"
3,42,Board,Congress,False,7,164,149,-15,0,0.0,2025-10-01,"(Decimal('9.793579'), Decimal('22.146208'))"
3,42,Audience,Weight,True,8,156,128,-28,0,0.0,2025-10-01,"(Decimal('48.904799'), Decimal('142.498526'))"
3,42,Court,Listen,False,8,108,184,76,0,0.0,2025-10-01,"(Decimal('-64.6341815'), Decimal('-13.146036'))"
3,42,Loss,News,True,7,97,215,118,0,0.0,2025-10-03,"(Decimal('-16.6511785'), Decimal('-10.128632'))"
3,42,Green,Concern,True,6,56,202,146,0,0.0,2025-10-03,"(Decimal('26.2449595'), Decimal('54.178407'))"
3,42,Rise,Tax,False,7,193,106,-87,0,0.0,2025-10-02,"(Decimal('-61.9089975'), Decimal('140.412185'))"
3,42,Today,Democratic,False,1,95,119,24,0,0.0,2025-10-01,"(Decimal('14.9558875'), Decimal('-156.178973'))"
3,42,Board,Several,False,9,188,186,-2,0,0.0,2025-10-03,"(Decimal('-37.877381'), Decimal('160.703079'))"
3,42,Worker,Bit,True,2,53,191,138,0,0.0,2025-10-03,"(Decimal('-3.738645'), Decimal('40.780883'))"
3,42,Exist,Test,False,2,67,176,109,0,0.0,2025-10-01,"(Decimal('20.6393215'), Decimal('3.452494'))"
3,42,Behavior,By,False,8,149,271,122,0,0.0,2025-10-03,"(Decimal('53.556059'), Decimal('44.975887'))"
3,42,National,Give,True,6,179,163,-16,0,0.0,2025-10-01,"(Decimal('39.7271575'), Decimal('-9.914950'))"
3,42,Investment,Sister,True,9,165,110,-55,0,0.0,2025-10-02,"(Decimal('13.2850765'), Decimal('-105.834987'))"
3,42,Agreement,Word,True,1,85,289,204,0,0.0,2025-10-02,"(Decimal('47.194756'), Decimal('-161.101599'))"
3,42,Approach,Cup,False,7,98,240,142,0,0.0,2025-10-03,"(Decimal('-21.037624'), Decimal('-57.121484'))"
3,42,Offer,Not,False,3,113,235,122,0,0.0,2025-10-01,"(Decimal('-31.9819395'), Decimal('35.046996'))"
3,42,Southern,Talk,True,6,141,193,52,0,0.0,2025-10-02,"(Decimal('15.434415'), Decimal('-107.677587'))"
3,42,Owner,Indeed,True,7,142,140,-2,0,0.0,2025-10-02,"(Decimal('-55.001884'), Decimal('87.231479'))"
3,42,Field,Care,False,1,57,287,230,0,0.0,2025-10-03,"(Decimal('-88.124051'), Decimal('158.219725'))"
3,42,Purpose,War,True,7,104,145,41,0,0.0,2025-10-03,"(Decimal('-18.9189175'), Decimal('88.504726'))"
3,42,Scene,Growth,False,2,117,116,-1,0,0.0,2025-10-01,"(Decimal('-30.782266'), Decimal('119.016710'))"
3,42,Carry,Time,True,5,54,138,84,0,0.0,2025-10-01,"(Decimal('27.793540'), Decimal('-166.925839'))"
3,42,Box,Southern,True,5,180,270,90,0,0.0,2025-10-02,"(Decimal('40.822698'), Decimal('148.879733'))"
3,43,Surface,Word,False,5,150,291,141,0,0.0,2025-10-01,"(Decimal('-75.658362'), Decimal('-16.317905'))"
3,43,Age,Lot,True,8,156,292,136,0,0.0,2025-10-03,"(Decimal('-19.7883265'), Decimal('-9.749571'))"
3,43,Lawyer,Reason,False,6,180,156,-24,0,0.0,2025-10-03,"(Decimal('73.524251'), Decimal('-124.857107'))"
3,43,Position,Eight,True,6,106,199,93,0,0.0,2025-10-02,"(Decimal('77.6770465'), Decimal('-16.525393'))"
3,43,Stuff,Population,False,5,136,128,-8,0,0.0,2025-10-01,"(Decimal('-18.7757715'), Decimal('-86.902570'))"
3,43,Happy,Sound,False,6,57,198,141,0,0.0,2025-10-02,"(Decimal('2.394432'), Decimal('-40.157336'))"
3,43,Control,Someone,False,3,147,221,74,0,0.0,2025-10-01,"(Decimal('-64.1992255'), Decimal('-85.263238'))"
3,43,Deep,Bring,False,1,81,231,150,0,0.0,2025-10-02,"(Decimal('-24.4158585'), Decimal('-103.268049'))"
3,43,Their,Couple,False,3,124,299,175,0,0.0,2025-10-02,"(Decimal('88.771239'), Decimal('-15.314791'))"
3,43,Among,Bad,False,5,73,101,28,0,0.0,2025-10-01,"(Decimal('3.847171'), Decimal('-105.301271'))"
3,43,Relationship,Good,True,1,166,201,35,0,0.0,2025-10-03,"(Decimal('86.859377'), Decimal('-127.757954'))"
3,43,Benefit,Drop,True,9,101,138,37,0,0.0,2025-10-03,"(Decimal('67.728093'), Decimal('113.677919'))"
3,43,Group,Act,True,9,81,198,117,0,0.0,2025-10-02,"(Decimal('4.415722'), Decimal('-156.868671'))"
3,43,Marriage,Energy,True,7,137,261,124,0,0.0,2025-10-03,"(Decimal('-31.0513775'), Decimal('54.341502'))"
3,43,Short,Fish,False,2,168,229,61,0,0.0,2025-10-01,"(Decimal('49.757140'), Decimal('-128.664204'))"
3,43,State,Worker,True,8,121,185,64,0,0.0,2025-10-01,"(Decimal('-9.1730445'), Decimal('-29.546872'))"
3,43,Receive,Around,False,6,63,268,205,0,0.0,2025-10-02,"(Decimal('-74.154845'), Decimal('76.621055'))"
3,43,Nearly,Republican,True,9,179,182,3,0,0.0,2025-10-03,"(Decimal('-60.964959'), Decimal('-23.019135'))"
3,43,Free,Although,False,4,195,143,-52,0,0.0,2025-10-01,"(Decimal('77.5595645'), Decimal('-113.936178'))"
3,43,Sport,People,True,3,198,177,-21,0,0.0,2025-10-01,"(Decimal('-67.330522'), Decimal('55.742531'))"
3,43,Wide,Field,False,7,148,151,3,0,0.0,2025-10-03,"(Decimal('57.481083'), Decimal('135.519433'))"
3,43,Woman,Owner,False,1,107,281,174,0,0.0,2025-10-02,"(Decimal('-37.0818115'), Decimal('-147.478506'))"
3,43,Treat,School,True,2,158,227,69,0,0.0,2025-10-02,"(Decimal('12.9671385'), Decimal('137.192591'))"
3,43,Tax,Hospital,True,2,52,218,166,0,0.0,2025-10-01,"(Decimal('-48.632375'), Decimal('165.403716'))"
3,43,Time,Forward,False,9,190,205,15,0,0.0,2025-10-03,"(Decimal('67.810735'), Decimal('-3.445916'))"
3,43,Lead,Than,False,9,132,147,15,0,0.0,2025-10-03,"(Decimal('-31.4664515'), Decimal('148.804062'))"
3,43,Him,Talk,False,5,104,291,187,0,0.0,2025-10-02,"(Decimal('68.6344245'), Decimal('-158.407889'))"
3,43,Available,Second,False,4,96,213,117,0,0.0,2025-10-01,"(Decimal('-56.2225745'), Decimal('-83.740955'))"
3,43,Laugh,Card,False,4,196,244,48,0,0.0,2025-10-02,"(Decimal('-68.921053'), Decimal('24.521732'))"
3,43,Physical,Worry,True,6,110,232,122,0,0.0,2025-10-02,"(Decimal('-85.4517005'), Decimal('-161.069283'))"
3,44,Affect,Pattern,False,1,187,100,-87,0,0.0,2025-10-02,"(Decimal('-12.027702'), Decimal('175.229042'))"
3,44,Quite,List,True,9,92,217,125,0,0.0,2025-10-03,"(Decimal('-67.506565'), Decimal('112.380017'))"
3,44,Throughout,Him,False,2,104,210,106,0,0.0,2025-10-01,"(Decimal('82.6447955'), Decimal('175.198506'))"
3,44,Popular,Former,True,7,132,202,70,0,0.0,2025-10-03,"(Decimal('-30.551259'), Decimal('57.773700'))"
3,44,Either,Action,True,2,81,273,192,0,0.0,2025-10-01,"(Decimal('-14.570364'), Decimal('151.576749'))"
3,44,Protect,Development,False,8,50,139,89,0,0.0,2025-10-02,"(Decimal('73.935023'), Decimal('120.462139'))"
3,44,Article,Either,False,6,141,192,51,0,0.0,2025-10-01,"(Decimal('-64.8658885'), Decimal('91.770660'))"
3,44,Last,Writer,False,2,129,281,152,0,0.0,2025-10-01,"(Decimal('-25.592321'), Decimal('147.378676'))"
3,44,Try,Eight,False,2,177,183,6,0,0.0,2025-10-02,"(Decimal('19.306650'), Decimal('-62.457080'))"
3,44,Art,Natural,False,2,123,183,60,0,0.0,2025-10-01,"(Decimal('80.105699'), Decimal('-111.017735'))"
3,44,Picture,Probably,True,3,139,140,1,0,0.0,2025-10-01,"(Decimal('-50.6467825'), Decimal('162.946278'))"
3,44,Theory,Truth,False,2,87,139,52,0,0.0,2025-10-01,"(Decimal('6.310648'), Decimal('-69.538728'))"
3,44,All,Voice,True,7,175,159,-16,0,0.0,2025-10-03,"(Decimal('43.6746855'), Decimal('153.264212'))"
3,44,Nor,Else,False,7,192,107,-85,0,0.0,2025-10-03,"(Decimal('5.588184'), Decimal('58.717243'))"
3,44,Side,End,False,6,50,231,181,0,0.0,2025-10-02,"(Decimal('-21.060005'), Decimal('160.837845'))"
3,44,Game,Here,False,4,119,294,175,0,0.0,2025-10-03,"(Decimal('-74.0693445'), Decimal('162.595125'))"
3,44,Certainly,Yourself,False,3,122,107,-15,0,0.0,2025-10-02,"(Decimal('70.8717965'), Decimal('-3.764847'))"
3,44,Note,Apply,True,5,125,129,4,0,0.0,2025-10-02,"(Decimal('76.2075635'), Decimal('49.260103'))"
3,44,Cup,Article,False,4,104,268,164,0,0.0,2025-10-02,"(Decimal('65.8887545'), Decimal('134.005622'))"
3,44,Carry,State,True,8,83,114,31,0,0.0,2025-10-02,"(Decimal('81.399862'), Decimal('171.409597'))"
3,44,Party,Situation,False,3,86,273,187,0,0.0,2025-10-03,"(Decimal('-36.2333085'), Decimal('-138.148276'))"
3,44,Budget,Cold,False,1,97,183,86,0,0.0,2025-10-03,"(Decimal('-35.023791'), Decimal('116.187444'))"
3,44,Office,Health,False,1,192,247,55,0,0.0,2025-10-01,"(Decimal('-82.8111745'), Decimal('-100.867989'))"
3,44,Sometimes,Health,False,1,153,241,88,0,0.0,2025-10-01,"(Decimal('-72.531716'), Decimal('-173.769794'))"
3,44,By,Health,True,2,168,164,-4,0,0.0,2025-10-02,"(Decimal('-10.076557'), Decimal('143.220378'))"
3,44,Enter,Situation,True,1,98,236,138,0,0.0,2025-10-01,"(Decimal('73.3697405'), Decimal('49.688360'))"
3,44,Organization,Hospital,False,4,172,236,64,0,0.0,2025-10-01,"(Decimal('-51.4927225'), Decimal('35.898269'))"
3,44,Debate,Democrat,False,1,119,173,54,0,0.0,2025-10-01,"(Decimal('88.1164985'), Decimal('-125.022785'))"
3,44,When,Wife,True,2,157,120,-37,0,0.0,2025-10-01,"(Decimal('42.0548845'), Decimal('52.362205'))"
3,44,Experience,Adult,False,4,82,275,193,0,0.0,2025-10-03,"(Decimal('40.5579175'), Decimal('-73.848043'))"
3,45,Away,Anyone,True,6,55,278,223,0,0.0,2025-10-03,"(Decimal('-87.6823095'), Decimal('128.392861'))"
3,45,They,Million,True,9,153,213,60,0,0.0,2025-10-02,"(Decimal('-29.1324565'), Decimal('-176.587934'))"
3,45,Seek,Make,True,2,87,230,143,0,0.0,2025-10-03,"(Decimal('-56.9643105'), Decimal('44.801292'))"
3,45,Suggest,Tv,False,4,85,121,36,0,0.0,2025-10-01,"(Decimal('34.738923'), Decimal('172.975749'))"
3,45,Draw,Someone,False,6,86,270,184,0,0.0,2025-10-01,"(Decimal('5.405248'), Decimal('-97.566613'))"
3,45,Money,Work,False,3,50,269,219,0,0.0,2025-10-01,"(Decimal('60.745172'), Decimal('140.463770'))"
3,45,Organization,Eye,False,7,119,133,14,0,0.0,2025-10-01,"(Decimal('-46.916286'), Decimal('-82.017413'))"
3,45,Subject,Four,False,1,120,227,107,0,0.0,2025-10-03,"(Decimal('45.314966'), Decimal('61.309488'))"
3,45,Middle,Series,True,9,66,233,167,0,0.0,2025-10-01,"(Decimal('23.0028355'), Decimal('-130.055945'))"
3,45,Assume,Hair,True,2,138,226,88,0,0.0,2025-10-03,"(Decimal('60.314048'), Decimal('-25.483922'))"
3,45,Modern,Position,False,4,67,298,231,0,0.0,2025-10-01,"(Decimal('48.318388'), Decimal('-119.072475'))"
3,45,Site,Purpose,False,6,185,142,-43,0,0.0,2025-10-01,"(Decimal('-16.221354'), Decimal('-84.444986'))"
3,45,Window,Represent,False,4,109,203,94,0,0.0,2025-10-02,"(Decimal('-57.098449'), Decimal('119.475683'))"
3,45,Too,Activity,False,9,129,106,-23,0,0.0,2025-10-01,"(Decimal('-55.6055575'), Decimal('14.395212'))"
3,45,Candidate,Nation,True,8,199,276,77,0,0.0,2025-10-01,"(Decimal('-77.0720685'), Decimal('-112.889592'))"
3,45,Security,Treatment,False,3,74,206,132,0,0.0,2025-10-01,"(Decimal('-15.1978185'), Decimal('-130.879791'))"
3,45,Responsibility,Professor,False,1,111,298,187,0,0.0,2025-10-01,"(Decimal('11.733877'), Decimal('109.338590'))"
3,45,Much,Training,True,2,157,241,84,0,0.0,2025-10-01,"(Decimal('-5.422196'), Decimal('-167.338677'))"
3,45,Recent,Tree,False,9,155,193,38,0,0.0,2025-10-03,"(Decimal('2.9765405'), Decimal('120.860810'))"
3,45,Leader,Green,False,8,140,208,68,0,0.0,2025-10-01,"(Decimal('-29.0199175'), Decimal('119.647253'))"
3,45,Chair,East,False,3,123,149,26,0,0.0,2025-10-03,"(Decimal('70.8242775'), Decimal('124.593555'))"
3,45,Raise,Enjoy,True,2,137,120,-17,0,0.0,2025-10-01,"(Decimal('-56.911643'), Decimal('157.526751'))"
3,45,Blue,Their,True,7,151,255,104,0,0.0,2025-10-03,"(Decimal('-42.670660'), Decimal('64.379268'))"
3,45,Six,Bad,False,1,91,244,153,0,0.0,2025-10-03,"(Decimal('-55.841826'), Decimal('-57.799221'))"
3,45,Military,Rather,True,8,128,246,118,0,0.0,2025-10-03,"(Decimal('-74.3924315'), Decimal('87.156987'))"
3,45,Lose,Drop,True,8,56,120,64,0,0.0,2025-10-03,"(Decimal('-56.211335'), Decimal('139.367823'))"
3,45,Apply,Quickly,False,1,173,197,24,0,0.0,2025-10-03,"(Decimal('-42.063807'), Decimal('-57.468930'))"
3,45,Cost,Year,False,9,61,290,229,0,0.0,2025-10-01,"(Decimal('-49.355642'), Decimal('-81.705609'))"
3,45,Full,Risk,False,2,150,257,107,0,0.0,2025-10-01,"(Decimal('-41.4560355'), Decimal('-74.305929'))"
3,45,Eye,White,True,6,166,259,93,0,0.0,2025-10-01,"(Decimal('-46.543974'), Decimal('-174.836504'))"
3,46,Himself,Full,True,9,62,134,72,0,0.0,2025-10-01,"(Decimal('-68.1049425'), Decimal('155.407035'))"
3,46,Small,Since,False,8,164,168,4,0,0.0,2025-10-03,"(Decimal('64.953753'), Decimal('145.625950'))"
3,46,Politics,Very,True,9,115,172,57,0,0.0,2025-10-01,"(Decimal('-39.6870025'), Decimal('1.380787'))"
3,46,Official,Your,True,8,82,226,144,0,0.0,2025-10-03,"(Decimal('85.116330'), Decimal('-80.045159'))"
3,46,Something,Already,False,1,80,288,208,0,0.0,2025-10-03,"(Decimal('-87.3839855'), Decimal('89.556475'))"
3,46,Three,School,False,9,59,203,144,0,0.0,2025-10-03,"(Decimal('2.509276'), Decimal('-30.431302'))"
3,46,Three,Whatever,True,1,186,148,-38,0,0.0,2025-10-03,"(Decimal('-57.4357435'), Decimal('47.110579'))"
3,46,Market,Relate,True,4,152,223,71,0,0.0,2025-10-01,"(Decimal('-31.4297345'), Decimal('137.034823'))"
3,46,Three,Speech,True,9,170,183,13,0,0.0,2025-10-03,"(Decimal('-76.8192255'), Decimal('-96.075846'))"
3,46,Place,Like,True,7,64,146,82,0,0.0,2025-10-01,"(Decimal('-62.615202'), Decimal('-158.278652'))"
3,46,Article,Exist,False,1,85,231,146,0,0.0,2025-10-02,"(Decimal('17.2390305'), Decimal('167.181684'))"
3,46,Letter,Argue,True,9,125,227,102,0,0.0,2025-10-02,"(Decimal('86.197077'), Decimal('75.535759'))"
3,46,Debate,With,False,8,74,275,201,0,0.0,2025-10-03,"(Decimal('-12.0418715'), Decimal('-127.673597'))"
3,46,Green,Step,True,7,169,252,83,0,0.0,2025-10-03,"(Decimal('-66.7292655'), Decimal('79.047648'))"
3,46,Culture,Someone,False,6,132,120,-12,0,0.0,2025-10-02,"(Decimal('36.4840445'), Decimal('84.769127'))"
3,46,Far,Leg,True,6,102,194,92,0,0.0,2025-10-03,"(Decimal('-73.1028665'), Decimal('-37.052958'))"
3,46,Direction,Environmental,True,8,106,257,151,0,0.0,2025-10-03,"(Decimal('-24.7891655'), Decimal('164.235382'))"
3,46,Pm,Region,False,7,161,220,59,0,0.0,2025-10-02,"(Decimal('-74.3258595'), Decimal('155.001116'))"
3,46,Low,Generation,True,2,77,270,193,0,0.0,2025-10-01,"(Decimal('-68.1438425'), Decimal('-127.819356'))"
3,46,Total,Realize,False,4,78,157,79,0,0.0,2025-10-01,"(Decimal('58.3039775'), Decimal('-141.208753'))"
3,46,Early,All,False,1,81,238,157,0,0.0,2025-10-03,"(Decimal('60.1969085'), Decimal('112.601470'))"
3,46,Sport,Reveal,False,7,108,244,136,0,0.0,2025-10-02,"(Decimal('-22.318709'), Decimal('-178.202045'))"
3,46,Water,Expect,False,9,112,166,54,0,0.0,2025-10-03,"(Decimal('85.727794'), Decimal('-47.384835'))"
3,46,Situation,Floor,True,2,81,214,133,0,0.0,2025-10-03,"(Decimal('20.1510415'), Decimal('6.216441'))"
3,46,Top,Box,True,3,142,237,95,0,0.0,2025-10-02,"(Decimal('71.224536'), Decimal('-34.143080'))"
3,46,Shake,Charge,True,1,192,134,-58,0,0.0,2025-10-03,"(Decimal('-1.437486'), Decimal('16.175386'))"
3,46,Miss,Home,False,1,179,139,-40,0,0.0,2025-10-02,"(Decimal('42.9461785'), Decimal('45.334323'))"
3,46,Seem,Evening,False,6,73,219,146,0,0.0,2025-10-01,"(Decimal('-72.214360'), Decimal('-25.545978'))"
3,46,Value,Worry,False,6,185,166,-19,0,0.0,2025-10-01,"(Decimal('16.036144'), Decimal('-97.367109'))"
3,46,Your,Wife,False,2,86,260,174,0,0.0,2025-10-02,"(Decimal('7.972754'), Decimal('178.836324'))"
3,47,Drive,Against,False,9,172,121,-51,0,0.0,2025-10-01,"(Decimal('10.830075'), Decimal('-167.355351'))"
3,47,Along,Take,True,2,90,244,154,0,0.0,2025-10-01,"(Decimal('34.6652965'), Decimal('-74.751872'))"
3,47,Last,Lay,False,9,159,195,36,0,0.0,2025-10-01,"(Decimal('47.4223755'), Decimal('-145.041054'))"
3,47,Determine,Themselves,False,4,95,170,75,0,0.0,2025-10-01,"(Decimal('16.313332'), Decimal('61.608821'))"
3,47,Behavior,Few,True,3,116,237,121,0,0.0,2025-10-02,"(Decimal('22.9702415'), Decimal('-142.431077'))"
3,47,Firm,Challenge,False,7,107,175,68,0,0.0,2025-10-01,"(Decimal('-35.7161775'), Decimal('-90.121930'))"
3,47,Reason,Whom,False,2,164,134,-30,0,0.0,2025-10-03,"(Decimal('52.4822565'), Decimal('40.692069'))"
3,47,Management,Final,False,1,102,211,109,0,0.0,2025-10-01,"(Decimal('-49.2078225'), Decimal('-48.004280'))"
3,47,Base,Board,False,1,103,234,131,0,0.0,2025-10-02,"(Decimal('24.562341'), Decimal('-165.930581'))"
3,47,Right,Edge,False,7,87,148,61,0,0.0,2025-10-02,"(Decimal('81.1133235'), Decimal('-38.324026'))"
3,47,International,Conference,True,8,95,147,52,0,0.0,2025-10-01,"(Decimal('-8.756596'), Decimal('15.304549'))"
3,47,For,Wonder,False,4,157,204,47,0,0.0,2025-10-02,"(Decimal('87.090625'), Decimal('-94.610258'))"
3,47,Also,Toward,False,6,54,202,148,0,0.0,2025-10-02,"(Decimal('-89.287271'), Decimal('147.646192'))"
3,47,Price,Agency,True,6,111,253,142,0,0.0,2025-10-01,"(Decimal('10.572255'), Decimal('-170.173561'))"
3,47,Nice,Star,False,1,67,272,205,0,0.0,2025-10-03,"(Decimal('-66.147851'), Decimal('115.754257'))"
3,47,During,Bit,False,9,149,245,96,0,0.0,2025-10-03,"(Decimal('-8.179202'), Decimal('139.905363'))"
3,47,Laugh,Your,True,5,113,101,-12,0,0.0,2025-10-03,"(Decimal('-46.835329'), Decimal('-136.011296'))"
3,47,Improve,Deal,False,2,64,138,74,0,0.0,2025-10-03,"(Decimal('-56.2286825'), Decimal('-170.808433'))"
3,47,Threat,Care,True,7,96,215,119,0,0.0,2025-10-03,"(Decimal('42.9582995'), Decimal('22.910576'))"
3,47,Each,Decision,True,3,181,161,-20,0,0.0,2025-10-02,"(Decimal('69.895800'), Decimal('-161.273387'))"
3,47,Well,Successful,True,1,72,298,226,0,0.0,2025-10-03,"(Decimal('-49.110139'), Decimal('54.962757'))"
3,47,Congress,Out,True,3,78,127,49,0,0.0,2025-10-03,"(Decimal('-65.822344'), Decimal('86.537228'))"
3,47,Interview,Already,False,9,104,107,3,0,0.0,2025-10-02,"(Decimal('-68.2293375'), Decimal('68.955764'))"
3,47,Worry,Follow,True,1,70,130,60,0,0.0,2025-10-03,"(Decimal('21.708056'), Decimal('-167.589196'))"
3,47,Though,Mind,True,8,154,150,-4,0,0.0,2025-10-02,"(Decimal('-88.8554075'), Decimal('-28.221797'))"
3,47,Worker,Increase,True,9,199,273,74,0,0.0,2025-10-02,"(Decimal('83.4339025'), Decimal('-43.068267'))"
